"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10054","1055","STR","3.46330384856705E-12","0","-62.8694100933503","0","-404.43301333478","0"
"10054","1055","STR","2.77058354693314E-12","0","4.39517035968075","0","-246.926785258662","0"
"10055","1055","STR","-2.76444836225881E-12","0","-4.39517035968075","0","246.926785258662","0"
"10055","1055","STR","-2.89007244241508E-12","0","62.8694100933503","0","404.43301333478","0"
"10055","1056","STR","2.89007244241508E-12","0","-61.2444104509781","0","-435.46145567287","0"
"10055","1056","STR","2.76444836225881E-12","0","6.02017000205288","0","-244.322938026835","0"
"10056","1056","STR","-2.46114954073274E-12","0","-121.25266626365","0","244.322938026835","0"
"10056","1056","STR","-2.91692508248828E-12","0","-53.9880858106185","0","435.46145567287","0"
"10056","1057","STR","2.91692508248828E-12","0","55.6130860490371","0","-408.061159304318","0"
"10056","1057","STR","2.46114954073274E-12","0","122.877666502068","0","-183.290354221973","0"
"10057","1057","STR","-3.13627337840214E-12","0","-122.877666502068","0","183.290354221973","0"
"10057","1057","STR","-3.24993880253632E-12","0","-55.6130860490371","0","408.061159304318","0"
"10057","1058","STR","3.24993880253632E-12","0","57.2380862874557","0","-379.848376008797","0"
"10057","1058","STR","3.13627337840214E-12","0","124.502666740487","0","-121.445280711651","0"
"10058","1058","STR","-2.19342123058956E-12","0","-124.502666740487","0","121.445280711651","0"
"10058","1058","STR","-2.24131276911873E-12","0","-57.2380862874557","0","379.848376008797","0"
"10058","1059","STR","2.24131276911873E-12","0","58.8630865258743","0","-350.823071819226","0"
"10058","1059","STR","2.19342123058956E-12","0","126.127666978905","0","-58.7876864533624","0"
"10059","1059","STR","-4.20532462998174E-12","0","-449.201307599255","0","429.964612963002","0"
"10059","1059","STR","-3.47377426836641E-12","0","-222.562801700642","0","148.38762493578","0"
"10059","1060","STR","3.47377426836641E-12","0","224.187800746967","0","-36.6999821305716","0"
"10059","1060","STR","4.20532462998174E-12","0","450.826306645581","0","-204.957718712976","0"
"10060","1060","STR","-1.4256516612263E-12","0","-450.826306645581","0","204.957718712976","0"
"10060","1060","STR","-1.30143348505807E-12","0","-224.187800746967","0","36.6999821305716","0"
"10060","1061","STR","1.30143348505807E-12","0","225.812800985386","0","75.8001672877911","0"
"10060","1061","STR","1.4256516612263E-12","0","452.451306883999","0","20.8616831268072","0"
"10061","1061","STR","-3.69802935356298E-12","0","-452.451306883999","0","-20.8616831268072","0"
"10061","1061","STR","-3.86825108536846E-12","0","-225.812800985386","0","-75.8001672877911","0"
"10061","1062","STR","3.86825108536846E-12","0","227.437801223805","0","189.112819324961","0"
"10061","1062","STR","3.69802935356298E-12","0","454.076307122418","0","247.493587716682","0"
"10062","1062","STR","-2.66887990886712E-12","0","-454.076307122418","0","-247.493587716682","0"
"10062","1062","STR","-2.69706329740488E-12","0","-227.437801223805","0","-189.112819324961","0"
"10062","1063","STR","2.69706329740488E-12","0","229.062801462223","0","303.237960573511","0"
"10062","1063","STR","2.66887990886712E-12","0","455.701307360836","0","474.937981631357","0"
"10063","1063","STR","-2.76248568713998E-12","0","-455.701307360836","0","-474.937981631357","0"
"10063","1063","STR","-2.43560432869863E-12","0","-229.062801462223","0","-303.237960573511","0"
"10063","1064","STR","2.43560432869863E-12","0","230.687800508549","0","418.175600191773","0"
"10063","1064","STR","2.76248568713998E-12","0","457.326306407162","0","703.194872725684","0"
"10064","1064","STR","-3.57550465460696E-12","0","-457.326306407162","0","-703.194872725684","0"
"10064","1064","STR","-3.87266958903631E-12","0","-230.687800508549","0","-418.175600191773","0"
"10064","1065","STR","3.87266958903631E-12","0","232.31280193906","0","533.925761212313","0"
"10064","1065","STR","3.57550465460696E-12","0","458.951307837674","0","932.264284893913","0"
"10065","1065","STR","-1.9256839225812E-12","0","198.899656967102","0","-533.956637573848","0"
"10065","1065","STR","-2.00400518994401E-12","0","359.118780561162","0","-954.689396555971","0"
"10065","1066","STR","2.00400518994401E-12","0","-357.49377913065","0","775.536256253161","0"
"10065","1066","STR","1.9256839225812E-12","0","-197.27465553659","0","434.913058651546","0"
"10066","1066","STR","-3.33039697879875E-12","0","197.27465553659","0","-434.913058651546","0"
"10066","1066","STR","-2.48441604333569E-12","0","357.49377913065","0","-775.536256253161","0"
"10066","1067","STR","2.48441604333569E-12","0","-355.868780084325","0","597.195622020818","0"
"10066","1067","STR","3.33039697879875E-12","0","-195.649656490265","0","336.681983435005","0"
"10067","1067","STR","-3.10268663877204E-12","0","195.649656490265","0","-336.681983435005","0"
"10067","1067","STR","-3.31049106053273E-12","0","355.868780084325","0","-597.195622020818","0"
"10067","1068","STR","3.31049106053273E-12","0","-354.243779845906","0","419.667457733287","0"
"10067","1068","STR","3.10268663877204E-12","0","-194.024656251846","0","239.263385971921","0"
